cnpj,uf,municipio,razao_social,nome_fantasia,porte,cnae_fiscal_descricao,data_inicio_atividade
8519377000163,ES,VENDA NOVA DO IMIGRANTE,GLAUCIA MARIA ALTOE,ALPES HOTEL,EMPRESA DE PEQUENO PORTE,Hotéis,2006-12-13
16670085000902,ES,VITORIA,LOCALIZA RENT A CAR SA,LOCALIZA RENT A CAR,DEMAIS,Locação de automóveis sem condutor,1979-11-28
30456018000163,ES,VITORIA,ALTERNATO COMERCIO DE COMBUSTIVEIS LTDA,POSTO FERRARI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2018-05-15
4078769000183,DF,BRASILIA,CASA MUNDO DE VIAGENS E NEGOCIOS EM TURISMO LTDA,CASA DE VIAGENS,EMPRESA DE PEQUENO PORTE,Agências de viagens,2000-10-05
21246940000135,ES,VILA VELHA,"AUTO POSTO GASCROMA COMERCIO DE COMBUSTIVEIS, LUBRIFICANTES E SERVICOS LTDA",,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2014-10-17
16670085002441,ES,VITORIA,LOCALIZA RENT A CAR SA,LOCALIZA RENT A CAR,DEMAIS,Locação de automóveis sem condutor,1981-07-02
19636529000124,SP,SAO PAULO,JOSIMAR MENDES MARTINS 08681721895,MARTINSTAXI,MICRO EMPRESA,Serviço de táxi,2014-01-31
4515926000170,AC,RIO BRANCO,JOAO R. DO NASCIMENTO LTDA.,RIO IMOBILIARIA,MICRO EMPRESA,Corretagem na compra e venda e avaliação de imóveis,2001-06-12
2558157002378,AC,RIO BRANCO,TELEFONICA BRASIL S.A.,,DEMAIS,Serviços de telefonia fixa comutada - STFC,2002-09-10
34697730000105,AC,RIO BRANCO,AUTO POSTO PARATI LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1989-05-24
21295978000106,AC,RIO BRANCO,TUR AGENCIAS DE VIAGENS LTDA,TUR VIAGENS,MICRO EMPRESA,Agências de viagens,2014-10-17
7871844000157,AC,TARAUACA,R. BRITO DE AGUIAR,KR HOTEL E RESTAURANTE,MICRO EMPRESA,Hotéis,2006-03-02
6164253000187,SP,SAO PAULO,GOL LINHAS AEREAS INTELIGENTES S.A.,,DEMAIS,Holdings de instituições não-financeiras,2004-03-22
2030715001518,AC,RIO BRANCO,AGENCIA NACIONAL DE TELECOMUNICACOES,UNIDADE OPERACIONAL - UO-11.2,DEMAIS,Regulação das atividades econômicas,1998-08-28
19374423000108,AC,RIO BRANCO,P. F. A. DA SILVA,ALCANTARA PUBLICIDADES,MICRO EMPRESA,Edição de jornais diários,2013-12-06
14331979000195,AC,RIO BRANCO,AMAZONIA PALACE HOTEL - EIRELI,AMAZONIA PALACE HOTEL,EMPRESA DE PEQUENO PORTE,Hotéis,1987-05-26
14291975000120,AC,CRUZEIRO DO SUL,J W T DE MELLO,NOSSO HOTEL,MICRO EMPRESA,Hotéis,1986-12-09
4517934000156,AC,RIO BRANCO,RIO BRANCO RADIO FM LTDA,GAZETA FM,EMPRESA DE PEQUENO PORTE,Atividades de rádio,1981-10-06
4731011000100,AC,RIO BRANCO,SINHASIQUE & SINHASIQUE LTDA,TOQUE & RETOQUE,MICRO EMPRESA,Outras atividades de publicidade não especificadas anteriormente,2001-10-09
21922266000161,AC,BRASILEIA,JURACY MARGARETH TUMA DE ARAUJO,ALTO ACRE,MICRO EMPRESA,Agências de publicidade,2015-02-23
3340836000123,AC,RIO BRANCO,RAIMUNDO ADEMIR M. DE SOUZA,JORNAL DE NOTICIAS DA HORA,MICRO EMPRESA,Agências de notícias,1999-07-29
5011693000131,AC,SENADOR GUIOMARD,ORTIZ TAXI AEREO LTDA,ORTIZ AEROTAXI,MICRO EMPRESA,Serviço de táxi aéreo e locação de aeronaves com tripulação,2002-04-16
44630430000162,AC,TARAUACA,ANTONIO GILSON DE AMORIM SANTOS 00342817205,JORNAL EXTRA DO ACRE,MICRO EMPRESA,Edição de jornais diários,2021-12-18
413862000146,MS,CAMPO GRANDE,PRISMA COMERCIO E ADMINISTRACAO DE IMOVEIS EIRELI,,MICRO EMPRESA,Corretagem no aluguel de imóveis,1995-01-31
73505349000230,MS,CAMPO GRANDE,H2L EQUIPAMENTOS E SISTEMAS LTDA,,DEMAIS,Comércio varejista de equipamentos para escritório,2000-01-28
28112083000120,MS,CAMPO GRANDE,LMZ COMERCIO DE ARTIGOS PARA ESCRITORIO LTDA,ZORNIMAT CD,MICRO EMPRESA,Comércio varejista de equipamentos para escritório,2017-07-05
7676686000184,MS,CAMPO GRANDE,RESULTADO COMUNICACAO E MARKETING LTDA,RESULTADO COMUNICACAO E MARKETING,EMPRESA DE PEQUENO PORTE,Agências de publicidade,2005-11-11
1332532000199,MS,CAMPO GRANDE,AUTO POSTO MILENIO LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1996-07-26
24624785000131,MS,CAMPO GRANDE,POSTO DOS PODERES LTDA,POSTINHO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1988-09-23
33014556004000,MS,CAMPO GRANDE,LOJAS AMERICANAS S.A.,LOJA 36,DEMAIS,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",1972-12-28
5389493000117,MS,CAMPO GRANDE,JORNAL O ESTADO DE MATO GROSSO DO SUL LTDA,O ESTADO DE MATO GROSSO DO SUL,DEMAIS,Edição de jornais diários,2002-11-19
24601882000109,MS,CAMPO GRANDE,POSTO LOCATELLI MAE E FILHA LTDA,POSTO KATIA LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1988-06-14
10352344000113,MS,JARAGUARI,OLIVEIRA MARQUES - COMERCIO DE COMBUSTIVEIS LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2008-09-19
985820000180,MS,AMAMBAI,ABASTECEDORA DE COMBUSTIVEIS AVENIDA LTDA,POSTO V8,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,1985-01-21
14961188000149,MS,CAMPO GRANDE,MAIS RESULTADO COMUNICACAO LTDA,MAIS RESULTADO,EMPRESA DE PEQUENO PORTE,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2012-01-30
9137037000130,MS,CAMPO GRANDE,AUTO POSTO NACOES INDIGENAS LTDA,POSTO SAO CRISTOVAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2007-10-19
74043605000104,MS,CAMPO GRANDE,FARIAS & GIORDANO LTDA,AGF ITANHANGA PARK,MICRO EMPRESA,Atividades de franqueadas do Correio Nacional,1994-01-13
62545579002683,MS,CAMPO GRANDE,COMERCIAL DE ALIMENTOS CARREFOUR LTDA.,,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",1989-05-26
37539459000178,MS,CAMPO GRANDE,POSTO EMANUELE LTDA,POSTO LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1992-11-24
7335667000194,MS,NOVA ALVORADA DO SUL,JC AUTO POSTO LTDA,AUTO POSTO TREVAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2005-04-18
2394473000146,MS,CAMPO GRANDE,POSTO LIBERDADE LOCATELLI LTDA,POSTO LIBERDADE LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1998-02-18
15922776000136,MS,CAARAPO,POSTO NOVA ESPERANCA LTDA,POSTO NOVA ESPERANCA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1987-09-22
11520851000181,MS,CAMPO GRANDE,REGINALDO CARDOSO ANDRADE,ADSI SISTEMAS DE SEGURANCA,MICRO EMPRESA,Comércio varejista especializado de equipamentos de telefonia e comunicação,2010-02-08
205278000103,MS,CAMPO GRANDE,FEITOSA & CIA LTDA,,EMPRESA DE PEQUENO PORTE,Edição de jornais não diários,1983-10-24
3655787000118,MS,CAARAPO,POROROCA AUTO POSTO II LTDA,POROROCA AUTO POSTO II,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2000-02-22
13459051000128,MS,BELA VISTA,SONIA VIEGA CRISTALDO,FRONTEIRANEWS.COM,MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina",2011-04-04
3357977000159,MS,RIO BRILHANTE,AUTO POSTO ENTRE RIOS LTDA,AUTO POSTO ENTRE RIOS,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1974-09-17
4455399000156,MS,RIO BRILHANTE,AUTO POSTO PRB LTDA,AUTO POSTO PARANA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2001-05-17
4297150000240,MS,AMAMBAI,AUTO POSTO DAKOTA - EIRELI,AUTO POSTO DAKOTA,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2014-06-05
1869728000389,MS,CAMPO GRANDE,CASA DAS CORES COMERCIO DE TINTAS LTDA,CASA DAS CORES,DEMAIS,Comércio varejista de tintas e materiais para pintura,2007-02-05
14545983000156,MS,CAMPO GRANDE,CGL SERVICO DE PINTURAS E TAPECARIAS LTDA,CGL PINTURAS,MICRO EMPRESA,Serviços de pintura de edifícios em geral,2011-08-29
70366968000111,MS,CAMPO GRANDE,EDIFICIO EMPIRE CENTER,EMPIRE CENTER,DEMAIS,Condomínios prediais,1993-07-27
4349586000155,MS,DOURADOS,DOURADOS NEWS EMPRESA JORNALISTICA E EDITORA LTDA,WWW.DOURADOSNEWS.COM.BR. / DOURADOSNEWS / DOURANEWS,MICRO EMPRESA,Edição de jornais diários,2001-03-20
27008904000110,GO,ACREUNA,AUTO POSTO ALAZAO EIRELI,KURUJAO 51,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-02-01
2032894000127,MS,PARAISO DAS AGUAS,AUTO POSTO BISOL LTDA,POSTO TOZZO,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,1987-03-19
8204103000185,MS,CHAPADAO DO SUL,AUTO POSTO MIRANTE EIRELI,POSTO MIRANTE,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2006-08-08
2152457000147,MS,CAMAPUA,AUTO POSTO TAPAJOS LTDA,AUTO POSTO TAPAJOS,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1997-09-08
1945104000131,MS,CAMPO GRANDE,COMERCIAL POSTO MIL LTDA,POSTO 1000,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1986-07-14
19046218002159,GO,RIO VERDE,DECIO COMERCIO E SERVICOS RODOVIARIOS LTDA,DECIO RIO VERDE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2011-06-07
15443567000100,MS,PARAISO DAS AGUAS,AUTO POSTO PARAISO LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1981-02-04
9160358000156,GO,SERRANOPOLIS,POSTO PLANALTO SERRANOPOLIS EIRELI,POSTO PLANALTO,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2007-10-29
413865000180,MS,CAMPO GRANDE,POSTO ROUXINOL LTDA,POSTO ROUXINOL,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1995-01-31
661986000140,GO,GUAPO,AUTO POSTO ZANDONADI LTDA,POSTO ZANDONADI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1995-06-22
20025135000208,MS,CAMPO GRANDE,POSTO VIA NORTE LTDA,POSTO NOSSA SENHORA DE FATIMA,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2019-10-15
16045015000106,MS,CAMPO GRANDE,RIBEIRO DE MENDONCA BASTON & CIA LTDA,POSTO TERERE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1988-05-03
34028316888724,MS,CAMPO GRANDE,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,AC OKINAWA,DEMAIS,Atividades do Correio Nacional,2012-02-08
4744977000174,SP,SAO PAULO,IDEIAS.TV LTDA,,MICRO EMPRESA,Treinamento em desenvolvimento profissional e gerencial,2001-09-24
10581355000175,MS,CORUMBA,E DA SILVA C FIGUEIREDO,,MICRO EMPRESA,Atividades de rádio,2009-01-08
18947284000193,MS,CAMPO GRANDE,AUTO POSTO ECOLOGICO LTDA,AUTO POSTO ECOLOGICO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2013-09-25
28716756000150,MS,DOURADOS,AUTO POSTO FIDELIDADE LTDA,AUTO POSTO FIDELIDADE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-09-25
1756915000194,GO,INDIARA,AUTO POSTO INDIARA LTDA,AUTO POSTO INDIARA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1986-02-06
32439137000133,MS,RIO BRILHANTE,AUTO POSTO E TRANSPORTE DE COMBUSTIVEIS GUAIBAO - EIRELI,AUTO POSTO GUAIBA,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2019-01-14
18453561000101,MS,PONTA PORA,COMERCIO DE COMBUSTIVEIS DUAS NACOES LTDA,AUTO POSTO DUAS NACOES,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2013-07-09
70353867000106,MS,DOURADOS,EUGENIO POSSAMAI,HOTEL E CHURRASCARIA RIO GRANDE,MICRO EMPRESA,Hotéis,1993-06-02
8221402000128,MS,CAMPO GRANDE,L.H. FENNER - COMBUSTIVEIS,AUTO POSTO PARK AVENIDA,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2006-08-10
12614598000198,MS,CHAPADAO DO SUL,MR AUTO POSTO LTDA,AUTO POSTO CHAPADAO,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2010-10-01
2651099000117,GO,JATAI,POSTO ALDO JATAI INDUSTRIAL LTDA,POSTO ALDO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1981-08-26
26780592000103,GO,GOIANIA,POSTO SEGURO LTDA,POSTO SEGURO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-01-02
7736181000168,DF,BRASILIA,AUTO POSTO BR 060 LTDA,AUTO POSTO BR 060,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2005-11-03
2389008000117,DF,BRASILIA,AUTO POSTO CATEDRAL LTDA,POSTO OURO QUALITY,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1998-03-04
2261742000104,GO,SERRANOPOLIS,POSTO PINHEIRO SERRANOPOLIS EIRELI,,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,1997-10-15
8924582000104,MS,CAMPO GRANDE,BONATTO & BONATTO LTDA,BONATTO & BONATTO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2007-07-05
86730207000137,MS,SIDROLANDIA,BUENO & DETUMIM LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1994-02-18
2780366000156,MS,CAMPO GRANDE,NOGUEIRA CASSARO COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICANTES LTDA.,AUTO POSTO MORENAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1998-09-11
25262162000129,GO,APARECIDA DE GOIANIA,POSTO JR APARECIDA LTDA,POSTO JR APARECIDA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2016-07-21
1016179000804,DF,BRASILIA,VIACAO SAO LUIZ EIRELI,VIACAO SAO LUIZ,DEMAIS,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",1991-11-19
692418000700,DF,BRASILIA,AUTO POSTO CINCO ESTRELAS LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2020-08-03
21902327000129,MS,INOCENCIA,AUTO POSTO PASSARELA LTDA,AUTO POSTO PASSARELA,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2015-02-20
4082643000263,GO,TEREZOPOLIS DE GOIAS,CANA VERDE AUTO POSTO LTDA,CANA VERDE II,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2004-01-22
5115625000465,GO,INDIARA,MARCIO DE SOUZA SILVA EIRELI,POSTO MARIA JOAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2016-12-05
4268312000131,GO,JATAI,POSTO ALDO JATAI LTDA,POSTO ALDO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2001-01-23
1301913000100,GO,RIO VERDE,POSTO BARRINHAS LTDA,POSTO BARRINHAS,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1996-07-11
14362291000172,MS,CAMPO GRANDE,POSTO PARADA 67 - ABASTECEDORA DE COMBUSTIVEIS LTDA,POSTO AMERICA 2,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2011-09-27
4310950000173,GO,CACU,AUTO POSTO 206 LTDA,AUTO POSTO 206,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2001-02-21
4418883000105,MS,FIGUEIRAO,WAGNER LOPES DOS SANTOS,POSTO FIGUEIRAO,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2001-04-30
41145775000132,MS,CAMPO GRANDE,IT NEWS MS PUBLICIDADE LTDA,IT NEWS MS,MICRO EMPRESA,Agências de notícias,2021-03-09
12335597000104,MS,TRES LAGOAS,PERFIL NEWS TV LTDA,PERFIL NEWS TV,MICRO EMPRESA,Produção de filmes para publicidade,2010-08-05
19871109000122,MS,CAMPO GRANDE,DANUBIO DERIVADOS DE PETROLEO LTDA,POSTO DANUBIO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2014-03-13
8381059000260,GO,TEREZOPOLIS DE GOIAS,FERREIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO SAIDA SUL,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2006-10-18
29285472000110,MS,CAMPO GRANDE,JJ COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAO CRISTOVAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-12-18
10995416000140,MS,CAMPO GRANDE,POSTO VITORIA LTDA,POSTO VITORIA LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2009-07-28
27271694000158,GO,ALEXANIA,PPOSTOS ALEXANIA COMBUSTIVEIS LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-03-10
324072000194,MS,CAMAPUA,ANGICO COMERCIO DE COMBUSTIVEL LTDA,POSTO ANGICO,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,1994-12-01
5009270000187,GO,RIO VERDE,AUTO POSTO CHIMARRAO EIRELI,POSTO CHIMARRAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2002-04-17
2712098000135,MS,SIDROLANDIA,AUTO POSTO VACARIA EIRELI,AUTO POSTO VACARIA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1998-08-26
24610891000166,MS,CAMPO GRANDE,CAMPO GRANDE POSTO DE SERVICO LTDA,POSTO CAMPO GRANDE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1988-07-25
5535832000126,MS,COSTA RICA,MARTINS & MORAES COMERCIO DE COMBUSTIVEL LTDA.,AUTO POSTO AVENIDA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2003-02-20
16481487000101,MS,JARAGUARI,POSTO CAMPEAO LTDA,POSTO CAMPEAO LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2012-07-13
19169625000100,GO,GOIANIA,AUTO POSTO GOIANAO LTDA,POSTO GOIANAO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2013-10-30
3024296000179,MS,CAMPO GRANDE,POSTO GUENO PROSA LTDA,POSTO GUENO PROSA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1972-12-12
2139652000218,MS,CAMPO GRANDE,SEVEN - ADMINISTRACAO E PARTICIPACAO LTDA,,DEMAIS,Hotéis,1997-09-16
2982607000140,MS,CAMPO GRANDE,CEN COMERCIAL LTDA,CEN COMERCIAL,MICRO EMPRESA,Edição de jornais diários,1999-02-19
3119724000147,MS,CAMPO GRANDE,CORREIO DO ESTADO LTDA,,DEMAIS,Edição integrada à impressão de jornais diários,1972-07-21
21301067000136,MS,DOURADOS,LAURA LUISA AVILA PRACONI 39492703882,LAURA AVILA FOTOGRAFIA,MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina",2014-10-28
23017983000174,MS,CAMPO GRANDE,MILLER COMUNICACOES EIRELI,JORNAL DO ONIBUS MS,EMPRESA DE PEQUENO PORTE,Edição de jornais diários,2015-08-07
19953346000132,MS,NOVA ANDRADINA,R M MAZZARO LTDA,AUTO POSTO BRASIL,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2014-03-26
3038163000151,MS,AQUIDAUANA,RADIO DIFUSORA DE AQUIDAUANA LTDA,,EMPRESA DE PEQUENO PORTE,Atividades de rádio,1968-04-18
28470910000157,MS,CAMPO GRANDE,S.E. BRITES EIRELI,NEWS AGENCIA DE NOTICIAS,MICRO EMPRESA,Agências de notícias,2017-08-22
1512201000130,MS,DOURADOS,HOTEL BAHAMAS LTDA,,EMPRESA DE PEQUENO PORTE,Hotéis,1985-09-09
16562182000124,MS,NOVA ANDRADINA,HOTEL ESTORIL LTDA,ANGELU'S HOTEL,MICRO EMPRESA,Hotéis,2012-07-24
26747708000102,MS,DOURADOS,MSA PETROLEO LTDA,RIBALTA MSA PETROLEO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2016-12-21
12542545000109,MS,CAMPO GRANDE,POSTO CARANDA LOCATELLI LTDA,POSTO CARANDA LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2010-09-16
26835009000106,MS,PARANAIBA,J A COSTA JUNIOR & CIA LTDA,POSTO TRADICIONAL,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1991-02-07
35185810000144,MS,CAMPO GRANDE,POSTO JACKELINE DE SOUZA LOCATELLI E CIA LTDA,POSTO KATIA LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2019-10-15
33166298000163,MS,CAMPO GRANDE,TRANSAMERICA COMERCIAL E SERVICOS LTDA - SCP,HOTEL TRANSAMERICA FIT CAMPO GRANDE,DEMAIS,Apart-hotéis,2018-11-01
15144169000192,MS,CAMPO GRANDE,AUTO POSTO SAO JORGE LTDA,AUTO POSTO SAO JORGE,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2012-03-01
10827927000153,GO,ABADIANIA,BURITI COMERCIO DE DERIVADOS DE PETROLEO LTDA,AUTO POSTO BURITI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2009-05-14
28703950000100,GO,JATAI,JBC HOTEIS LTDA,IBIS,DEMAIS,Hotéis,2017-09-22
30465667000120,GO,JATAI,COMERCIAL DE COMBUSTIVEIS JK LTDA,POSTO JK,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2018-05-16
1271514000144,MS,CAMPO GRANDE,RC - COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO AVENIDA AFONSO PENA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1996-06-26
5042060000190,MS,CAMPO GRANDE,QUALIDADE EMPRESA JORNALISTICA LTDA,,MICRO EMPRESA,Impressão de jornais,2002-05-13
406548000136,MS,CAMPO GRANDE,PETRORADIO COMERCIO DE DERIVADOS DE PETROLEO LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1995-01-26
37569449000266,MS,BONITO,VALERIA C BERNARDO EIRELI,POSTO AROEIRA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1996-03-15
3859022000108,MS,DOURADOS,POSTO TATINHA I LTDA,POSTO TATINHA I,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1977-12-13
2969905000108,MS,CAMPO GRANDE,TROKAR POSTOS DE SERVICOS LTDA,AUTO POSTO TROKAR,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1987-02-02
10983785000202,MS,NIOAQUE,CAFURE AUTO POSTO LTDA,YPE AUTOPOSTO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2015-08-04
2110486000146,MS,CAMPO GRANDE,AUTO POSTO MALIBU LTDA,AUTO POSTO MALIBU,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,1997-09-01
1304695000168,GO,ALEXANIA,AUTO POSTO PAINEIRAS LTDA,AUTO POSTO DOURADO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1996-07-05
19462681000138,MS,CAMPO GRANDE,AUTO POSTO REFERENCIA LTDA,AUTO POSTO REFERENCIA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2014-01-03
2404518000116,MS,CAMPO GRANDE,CENTRAL PAINEIS LTDA,CENTRAL PAINEIS,EMPRESA DE PEQUENO PORTE,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",1998-03-04
3866429000154,MS,CAMPO GRANDE,AUTO POSTO AERO RANCHO LTDA,AUTO POSTO AERO RANCHO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2000-06-08
10678467000149,GO,GUAPO,AUTO POSTO GUAPO EIRELI,KURUJAO 58,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2009-02-25
2909646000111,GO,ALEXANIA,AUTO POSTO MEDALHAO LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1981-05-27
33149253000504,MS,CAMPO GRANDE,BONATTO & CIA LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2000-07-18
6294288000130,MS,CAMPO GRANDE,POSTO KATIA LOCATELLI LTDA,POSTO KATIA LOCATELLI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2004-06-07
